turbine_file,n_rows,n_anomalies,accuracy,precision,recall,f1,fbeta,lead_time_minutes
0_cleaned.csv,2300,2012,0.14869565217391303,1.0,0.0268389662027833,0.05227492739593417,0.039725355566454144,-6570.0
10_cleaned.csv,1269,981,0.2631993695823483,1.0,0.046890927624872576,0.08958130477117819,0.06872509960159362,-1770.0
13_cleaned.csv,3583,0,0.9930226067541167,0.0,1.0,0.0,0.0,
14_cleaned.csv,1901,0,0.9679116254602841,0.0,1.0,0.0,0.0,
17_cleaned.csv,2781,0,0.9946062567421791,0.0,1.0,0.0,0.0,
22_cleaned.csv,1005,1005,0.0,0.0,0.0,0.0,0.0,
24_cleaned.csv,2714,0,0.9941046425939573,0.0,1.0,0.0,0.0,
25_cleaned.csv,2423,0,0.9719356170037144,0.0,1.0,0.0,0.0,
26_cleaned.csv,1009,1009,0.017839444995044598,1.0,0.017839444995044598,0.035053554040895815,0.026522593320235755,-260.0
38_cleaned.csv,2544,0,0.9599056603773585,0.0,1.0,0.0,0.0,
3_cleaned.csv,3302,0,0.9778921865536039,0.0,1.0,0.0,0.0,
40_cleaned.csv,4652,4508,0.03976784178847807,1.0,0.00909494232475599,0.018025939766981754,0.013580655846306723,-3730.0
42_cleaned.csv,1007,1007,0.023833167825223437,1.0,0.023833167825223437,0.04655674102812803,0.035328753680078505,-5740.0
45_cleaned.csv,1440,1008,0.29583333333333334,0.0,0.0,0.0,0.0,1660.0
51_cleaned.csv,2393,0,0.9882992060175512,0.0,1.0,0.0,0.0,
68_cleaned.csv,2014,2014,0.020854021847070508,1.0,0.020854021847070508,0.04085603112840467,0.030958230958230956,-7410.0
69_cleaned.csv,2593,0,0.9841881989973005,0.0,1.0,0.0,0.0,
71_cleaned.csv,2449,0,1.0,1.0,1.0,1.0,1.0,
72_cleaned.csv,1441,1009,0.2970159611380985,0.4375,0.013875123885034688,0.026897214217098942,0.020487804878048778,3840.0
73_cleaned.csv,1441,1009,0.3060374739764053,0.5378151260504201,0.06342913776015857,0.11347517730496454,0.08984557791296209,4210.0
84_cleaned.csv,1293,1005,0.22273781902552203,0.0,0.0,0.0,0.0,
92_cleaned.csv,1774,0,1.0,1.0,1.0,1.0,1.0,
